"Index","Date","Rf"
"  883",1957-07-03,0.0323
"  884",1957-07-05,0.0321
"  885",1957-07-08,0.0312
"  886",1957-07-09,0.031
"  887",1957-07-10,0.0318
"  888",1957-07-11,0.0315
"  889",1957-07-12,0.0311
"  890",1957-07-15,0.0306
"  891",1957-07-16,0.0306
"  892",1957-07-17,0.0306
"  893",1957-07-18,0.0302
"  894",1957-07-19,0.03
"  895",1957-07-22,0.0308
"  896",1957-07-23,0.0312
"  897",1957-07-24,0.0322
"  898",1957-07-25,0.0324
"  899",1957-07-26,0.0326
"  900",1957-07-29,0.033
"  901",1957-07-30,0.0333
"  902",1957-07-31,0.0338
"  903",1957-08-01,0.0337
"  904",1957-08-02,0.033
"  905",1957-08-05,0.0326
"  906",1957-08-06,0.0324
"  907",1957-08-07,0.033
"  908",1957-08-08,0.0331
"  909",1957-08-09,0.0336
"  910",1957-08-12,0.034
"  911",1957-08-13,0.034
"  912",1957-08-14,0.0347
"  913",1957-08-15,0.034
"  914",1957-08-16,0.0334
"  915",1957-08-19,0.0328
"  916",1957-08-20,0.0326
"  917",1957-08-21,0.0334
"  918",1957-08-22,0.0333
"  919",1957-08-23,0.0337
"  920",1957-08-26,0.0342
"  921",1957-08-27,0.0342
"  922",1957-08-28,0.0351
"  923",1957-08-29,0.0351
"  924",1957-08-30,0.035
"  925",1957-09-02,0.035
"  926",1957-09-04,0.0356
"  927",1957-09-05,0.0355
"  928",1957-09-06,0.0354
"  929",1957-09-09,0.0352
"  930",1957-09-10,0.0351
"  931",1957-09-11,0.0356
"  932",1957-09-12,0.0357
"  933",1957-09-13,0.0357
"  934",1957-09-16,0.0358
"  935",1957-09-17,0.0357
"  936",1957-09-18,0.0359
"  937",1957-09-19,0.036
"  938",1957-09-20,0.0354
"  939",1957-09-23,0.035
"  940",1957-09-24,0.0345
"  941",1957-09-25,0.035
"  942",1957-09-26,0.0349
"  943",1957-09-27,0.0345
"  944",1957-09-30,0.0346
"  945",1957-10-01,0.0344
"  946",1957-10-02,0.0354
"  947",1957-10-03,0.0353
"  948",1957-10-04,0.035
"  949",1957-10-07,0.0349
"  950",1957-10-08,0.0352
"  951",1957-10-09,0.0356
"  952",1957-10-10,0.0356
"  953",1957-10-11,0.0357
"  954",1957-10-14,0.0362
"  955",1957-10-15,0.0365
"  956",1957-10-16,0.0367
"  957",1957-10-17,0.0367
"  958",1957-10-18,0.036
"  959",1957-10-21,0.0358
"  960",1957-10-22,0.0358
"  961",1957-10-23,0.0361
"  962",1957-10-24,0.0358
"  963",1957-10-25,0.036
"  964",1957-10-28,0.036
"  965",1957-10-29,0.0358
"  966",1957-10-30,0.036
"  967",1957-10-31,0.036
"  968",1957-11-01,0.0359
"  969",1957-11-04,0.0354
"  970",1957-11-05,0.0354
"  971",1957-11-06,0.0352
"  972",1957-11-07,0.035
"  973",1957-11-08,0.0346
"  974",1957-11-12,0.0345
"  975",1957-11-13,0.0345
"  976",1957-11-14,0.0344
"  977",1957-11-15,0.0316
"  978",1957-11-18,0.0312
"  979",1957-11-19,0.031
"  980",1957-11-20,0.0312
"  981",1957-11-21,0.0313
"  982",1957-11-22,0.0313
"  983",1957-11-25,0.0314
"  984",1957-11-26,0.0314
"  985",1957-11-27,0.0315
"  986",1957-11-29,0.0314
"  987",1957-12-02,0.0309
"  988",1957-12-03,0.0305
"  989",1957-12-04,0.0307
"  990",1957-12-05,0.0307
"  991",1957-12-06,0.0306
"  992",1957-12-09,0.0299
"  993",1957-12-10,0.0297
"  994",1957-12-11,0.03
"  995",1957-12-12,0.0305
"  996",1957-12-13,0.0306
"  997",1957-12-16,0.031
"  998",1957-12-17,0.0308
"  999",1957-12-18,0.0311
" 1000",1957-12-19,0.0315
" 1001",1957-12-20,0.0315
" 1002",1957-12-23,0.0316
" 1003",1957-12-24,0.0311
" 1004",1957-12-26,0.031
" 1005",1957-12-27,0.0304
" 1006",1957-12-30,0.0275
" 1007",1957-12-31,0.0275
" 1008",1958-01-02,0.0278
" 1009",1958-01-03,0.028
" 1010",1958-01-06,0.0282
" 1011",1958-01-07,0.0279
" 1012",1958-01-08,0.0278
" 1013",1958-01-09,0.0273
" 1014",1958-01-10,0.0265
" 1015",1958-01-13,0.0259
" 1016",1958-01-14,0.0256
" 1017",1958-01-15,0.0259
" 1018",1958-01-16,0.0256
" 1019",1958-01-17,0.0256
" 1020",1958-01-20,0.0251
" 1021",1958-01-21,0.0242
" 1022",1958-01-22,0.0239
" 1023",1958-01-23,0.0228
" 1024",1958-01-24,0.0226
" 1025",1958-01-27,0.0219
" 1026",1958-01-28,0.0211
" 1027",1958-01-29,0.0202
" 1028",1958-01-30,0.0175
" 1029",1958-01-31,0.0155
" 1030",1958-02-03,0.016
" 1031",1958-02-04,0.0162
" 1032",1958-02-05,0.0167
" 1033",1958-02-06,0.0168
" 1034",1958-02-07,0.0167
" 1035",1958-02-10,0.0166
" 1036",1958-02-11,0.0166
" 1037",1958-02-13,0.0172
" 1038",1958-02-14,0.0172
" 1039",1958-02-17,0.0169
" 1040",1958-02-19,0.017
" 1041",1958-02-20,0.0162
" 1042",1958-02-21,0.0142
" 1043",1958-02-24,0.012
" 1044",1958-02-25,0.012
" 1045",1958-02-26,0.0121
" 1046",1958-02-27,0.0122
" 1047",1958-02-28,0.0127
" 1048",1958-03-03,0.013
" 1049",1958-03-04,0.014
" 1050",1958-03-05,0.0141
" 1051",1958-03-06,0.0142
" 1052",1958-03-07,0.0143
" 1053",1958-03-10,0.0148
" 1054",1958-03-11,0.0142
" 1055",1958-03-12,0.0136
" 1056",1958-03-13,0.0134
" 1057",1958-03-14,0.0134
" 1058",1958-03-17,0.0132
" 1059",1958-03-18,0.0135
" 1060",1958-03-19,0.0134
" 1061",1958-03-20,0.0135
" 1062",1958-03-21,0.0131
" 1063",1958-03-24,0.0116
" 1064",1958-03-25,0.0112
" 1065",1958-03-26,0.0113
" 1066",1958-03-27,0.0106
" 1067",1958-03-28,0.0106
" 1068",1958-03-31,0.011
" 1069",1958-04-01,0.011
" 1070",1958-04-02,0.0112
" 1071",1958-04-03,0.0102
" 1072",1958-04-07,0.0104
" 1073",1958-04-08,0.0109
" 1074",1958-04-09,0.0112
" 1075",1958-04-10,0.0112
" 1076",1958-04-11,0.0115
" 1077",1958-04-14,0.0118
" 1078",1958-04-15,0.0114
" 1079",1958-04-16,0.0114
" 1080",1958-04-17,0.0114
" 1081",1958-04-18,0.0104
" 1082",1958-04-21,0.0104
" 1083",1958-04-22,0.0105
" 1084",1958-04-23,0.0109
" 1085",1958-04-24,0.012
" 1086",1958-04-25,0.0125
" 1087",1958-04-28,0.0133
" 1088",1958-04-29,0.012
" 1089",1958-04-30,0.012
" 1090",1958-05-01,0.0122
" 1091",1958-05-02,0.012
" 1092",1958-05-05,0.0116
" 1093",1958-05-06,0.011
" 1094",1958-05-07,0.0113
" 1095",1958-05-08,0.011
" 1096",1958-05-09,0.0106
" 1097",1958-05-12,0.0106
" 1098",1958-05-13,0.0105
" 1099",1958-05-14,0.0104
" 1100",1958-05-15,0.0099
" 1101",1958-05-16,0.0094
" 1102",1958-05-19,0.0085
" 1103",1958-05-20,0.008
" 1104",1958-05-21,0.0073
" 1105",1958-05-22,0.007
" 1106",1958-05-23,0.0064
" 1107",1958-05-26,0.006
" 1108",1958-05-27,0.0055
" 1109",1958-05-28,0.006
" 1110",1958-05-29,0.0058
" 1111",1958-06-02,0.0067
" 1112",1958-06-03,0.0068
" 1113",1958-06-04,0.0074
" 1114",1958-06-05,0.0074
" 1115",1958-06-06,0.0074
" 1116",1958-06-09,0.0078
" 1117",1958-06-10,0.008
" 1118",1958-06-11,0.0085
" 1119",1958-06-12,0.0085
" 1120",1958-06-13,0.0086
" 1121",1958-06-16,0.0089
" 1122",1958-06-17,0.0086
" 1123",1958-06-18,0.0092
" 1124",1958-06-19,0.0096
" 1125",1958-06-20,0.0095
" 1126",1958-06-23,0.0098
" 1127",1958-06-24,0.0096
" 1128",1958-06-25,0.0092
" 1129",1958-06-26,0.0085
" 1130",1958-06-27,0.0077
" 1131",1958-06-30,0.0075
" 1132",1958-07-01,0.0078
" 1133",1958-07-02,0.0082
" 1134",1958-07-03,0.008
" 1135",1958-07-07,0.0092
" 1136",1958-07-08,0.0095
" 1137",1958-07-09,0.0094
" 1138",1958-07-10,0.0095
" 1139",1958-07-11,0.0098
" 1140",1958-07-14,0.0106
" 1141",1958-07-15,0.0098
" 1142",1958-07-16,0.009
" 1143",1958-07-17,0.0085
" 1144",1958-07-18,0.0091
" 1145",1958-07-21,0.0093
" 1146",1958-07-22,0.0088
" 1147",1958-07-23,0.0088
" 1148",1958-07-24,0.0088
" 1149",1958-07-25,0.0082
" 1150",1958-07-28,0.0092
" 1151",1958-07-29,0.0092
" 1152",1958-07-30,0.0096
" 1153",1958-07-31,0.0091
" 1154",1958-08-01,0.0097
" 1155",1958-08-04,0.011
" 1156",1958-08-05,0.011
" 1157",1958-08-06,0.0115
" 1158",1958-08-07,0.0132
" 1159",1958-08-08,0.0132
" 1160",1958-08-11,0.0148
" 1161",1958-08-12,0.0147
" 1162",1958-08-13,0.0159
" 1163",1958-08-14,0.0161
" 1164",1958-08-15,0.0175
" 1165",1958-08-18,0.0184
" 1166",1958-08-19,0.0182
" 1167",1958-08-20,0.019
" 1168",1958-08-21,0.0199
" 1169",1958-08-22,0.0199
" 1170",1958-08-25,0.0212
" 1171",1958-08-26,0.0214
" 1172",1958-08-27,0.0226
" 1173",1958-08-28,0.023
" 1174",1958-08-29,0.0233
" 1175",1958-09-02,0.023
" 1176",1958-09-03,0.0239
" 1177",1958-09-04,0.0233
" 1178",1958-09-05,0.0226
" 1179",1958-09-08,0.0228
" 1180",1958-09-09,0.0228
" 1181",1958-09-10,0.0243
" 1182",1958-09-11,0.0241
" 1183",1958-09-12,0.0244
" 1184",1958-09-15,0.0254
" 1185",1958-09-16,0.0254
" 1186",1958-09-17,0.0252
" 1187",1958-09-18,0.0233
" 1188",1958-09-19,0.0233
" 1189",1958-09-22,0.0238
" 1190",1958-09-23,0.0236
" 1191",1958-09-24,0.025
" 1192",1958-09-25,0.0252
" 1193",1958-09-26,0.0262
" 1194",1958-09-29,0.0282
" 1195",1958-09-30,0.027
" 1196",1958-10-01,0.0286
" 1197",1958-10-02,0.0262
" 1198",1958-10-03,0.0248
" 1199",1958-10-06,0.0254
" 1200",1958-10-07,0.0254
" 1201",1958-10-08,0.0267
" 1202",1958-10-09,0.0274
" 1203",1958-10-10,0.027
" 1204",1958-10-14,0.0266
" 1205",1958-10-15,0.0269
" 1206",1958-10-16,0.0269
" 1207",1958-10-17,0.0265
" 1208",1958-10-20,0.0264
" 1209",1958-10-21,0.026
" 1210",1958-10-22,0.028
" 1211",1958-10-23,0.0275
" 1212",1958-10-24,0.0266
" 1213",1958-10-27,0.0248
" 1214",1958-10-28,0.0246
" 1215",1958-10-29,0.026
" 1216",1958-10-30,0.0257
" 1217",1958-10-31,0.0255
" 1218",1958-11-03,0.0255
" 1219",1958-11-05,0.0251
" 1220",1958-11-06,0.0245
" 1221",1958-11-07,0.0246
" 1222",1958-11-10,0.0262
" 1223",1958-11-12,0.0269
" 1224",1958-11-13,0.0274
" 1225",1958-11-14,0.0278
" 1226",1958-11-17,0.0277
" 1227",1958-11-18,0.0272
" 1228",1958-11-19,0.0279
" 1229",1958-11-20,0.0269
" 1230",1958-11-21,0.0266
" 1231",1958-11-24,0.0264
" 1232",1958-11-25,0.027
" 1233",1958-11-26,0.0278
" 1234",1958-11-28,0.0278
" 1235",1958-12-01,0.0275
" 1236",1958-12-02,0.0278
" 1237",1958-12-03,0.0282
" 1238",1958-12-04,0.0282
" 1239",1958-12-05,0.0278
" 1240",1958-12-08,0.0277
" 1241",1958-12-09,0.0282
" 1242",1958-12-10,0.0284
" 1243",1958-12-11,0.0284
" 1244",1958-12-12,0.0284
" 1245",1958-12-15,0.0283
" 1246",1958-12-16,0.0283
" 1247",1958-12-17,0.0287
" 1248",1958-12-18,0.0283
" 1249",1958-12-19,0.0276
" 1250",1958-12-22,0.027
" 1251",1958-12-23,0.027
" 1252",1958-12-24,0.0271
" 1253",1958-12-26,0.0271
" 1254",1958-12-29,0.0267
" 1255",1958-12-30,0.0267
" 1256",1958-12-31,0.0268
" 1257",1959-01-02,0.0267
" 1258",1959-01-05,0.0266
" 1259",1959-01-06,0.0268
" 1260",1959-01-07,0.0277
" 1261",1959-01-08,0.0276
" 1262",1959-01-09,0.0271
" 1263",1959-01-12,0.0276
" 1264",1959-01-13,0.0279
" 1265",1959-01-14,0.0292
" 1266",1959-01-15,0.0294
" 1267",1959-01-16,0.0291
" 1268",1959-01-19,0.0301
" 1269",1959-01-20,0.0301
" 1270",1959-01-21,0.0293
" 1271",1959-01-22,0.0292
" 1272",1959-01-23,0.0296
" 1273",1959-01-26,0.0294
" 1274",1959-01-27,0.0284
" 1275",1959-01-28,0.0276
" 1276",1959-01-29,0.0269
" 1277",1959-01-30,0.0264
" 1278",1959-02-02,0.0275
" 1279",1959-02-03,0.028
" 1280",1959-02-04,0.0275
" 1281",1959-02-05,0.0259
" 1282",1959-02-06,0.026
" 1283",1959-02-09,0.0278
" 1284",1959-02-10,0.027
" 1285",1959-02-11,0.027
" 1286",1959-02-13,0.027
" 1287",1959-02-16,0.0266
" 1288",1959-02-17,0.0258
" 1289",1959-02-18,0.0268
" 1290",1959-02-19,0.0264
" 1291",1959-02-20,0.0258
" 1292",1959-02-24,0.0264
" 1293",1959-02-25,0.0282
" 1294",1959-02-26,0.0282
" 1295",1959-02-27,0.0276
" 1296",1959-03-02,0.0277
" 1297",1959-03-03,0.0278
" 1298",1959-03-04,0.0285
" 1299",1959-03-05,0.0282
" 1300",1959-03-06,0.0298
" 1301",1959-03-09,0.0297
" 1302",1959-03-10,0.0284
" 1303",1959-03-11,0.0285
" 1304",1959-03-12,0.0281
" 1305",1959-03-13,0.028
" 1306",1959-03-16,0.0272
" 1307",1959-03-17,0.0276
" 1308",1959-03-18,0.028
" 1309",1959-03-19,0.0279
" 1310",1959-03-20,0.0277
" 1311",1959-03-23,0.0274
" 1312",1959-03-24,0.0274
" 1313",1959-03-25,0.0277
" 1314",1959-03-26,0.0277
" 1315",1959-03-30,0.0278
" 1316",1959-03-31,0.0278
" 1317",1959-04-01,0.0287
" 1318",1959-04-02,0.0288
" 1319",1959-04-03,0.0288
" 1320",1959-04-06,0.0292
" 1321",1959-04-07,0.0291
" 1322",1959-04-08,0.0296
" 1323",1959-04-09,0.0298
" 1324",1959-04-10,0.0302
" 1325",1959-04-13,0.03
" 1326",1959-04-14,0.0302
" 1327",1959-04-15,0.0314
" 1328",1959-04-16,0.0315
" 1329",1959-04-17,0.0312
" 1330",1959-04-20,0.0302
" 1331",1959-04-21,0.0299
" 1332",1959-04-22,0.03
" 1333",1959-04-23,0.0298
" 1334",1959-04-24,0.029
" 1335",1959-04-27,0.0278
" 1336",1959-04-28,0.0275
" 1337",1959-04-29,0.028
" 1338",1959-04-30,0.0285
" 1339",1959-05-01,0.0287
" 1340",1959-05-04,0.029
" 1341",1959-05-05,0.0286
" 1342",1959-05-06,0.0285
" 1343",1959-05-07,0.0278
" 1344",1959-05-08,0.0277
" 1345",1959-05-11,0.0271
" 1346",1959-05-12,0.0273
" 1347",1959-05-13,0.0282
" 1348",1959-05-14,0.0275
" 1349",1959-05-15,0.028
" 1350",1959-05-18,0.0283
" 1351",1959-05-19,0.0284
" 1352",1959-05-20,0.0288
" 1353",1959-05-21,0.0285
" 1354",1959-05-22,0.0285
" 1355",1959-05-25,0.0285
" 1356",1959-05-26,0.0286
" 1357",1959-05-27,0.0289
" 1358",1959-05-28,0.0291
" 1359",1959-05-29,0.0308
" 1360",1959-06-01,0.0309
" 1361",1959-06-02,0.0312
" 1362",1959-06-03,0.0318
" 1363",1959-06-04,0.032
" 1364",1959-06-05,0.0318
" 1365",1959-06-08,0.0323
" 1366",1959-06-09,0.0325
" 1367",1959-06-10,0.033
" 1368",1959-06-11,0.0328
" 1369",1959-06-12,0.0328
" 1370",1959-06-15,0.0323
" 1371",1959-06-16,0.0322
" 1372",1959-06-17,0.0326
" 1373",1959-06-18,0.0322
" 1374",1959-06-19,0.0325
" 1375",1959-06-22,0.0322
" 1376",1959-06-23,0.0321
" 1377",1959-06-24,0.0327
" 1378",1959-06-25,0.0327
" 1379",1959-06-26,0.0312
" 1380",1959-06-29,0.031
" 1381",1959-06-30,0.0314
" 1382",1959-07-01,0.032
" 1383",1959-07-02,0.0319
" 1384",1959-07-03,0.0319
" 1385",1959-07-06,0.032
" 1386",1959-07-07,0.0322
" 1387",1959-07-08,0.0333
" 1388",1959-07-09,0.0332
" 1389",1959-07-10,0.0331
" 1390",1959-07-13,0.0334
" 1391",1959-07-14,0.0338
" 1392",1959-07-15,0.0339
" 1393",1959-07-16,0.0338
" 1394",1959-07-17,0.0334
" 1395",1959-07-20,0.0332
" 1396",1959-07-21,0.0324
" 1397",1959-07-22,0.0314
" 1398",1959-07-23,0.0304
" 1399",1959-07-24,0.03
" 1400",1959-07-27,0.0302
" 1401",1959-07-28,0.0298
" 1402",1959-07-29,0.0303
" 1403",1959-07-30,0.0301
" 1404",1959-07-31,0.03
" 1405",1959-08-03,0.0299
" 1406",1959-08-04,0.0297
" 1407",1959-08-05,0.0301
" 1408",1959-08-06,0.0303
" 1409",1959-08-07,0.0301
" 1410",1959-08-10,0.0304
" 1411",1959-08-11,0.0308
" 1412",1959-08-12,0.0324
" 1413",1959-08-13,0.0324
" 1414",1959-08-14,0.0326
" 1415",1959-08-17,0.0336
" 1416",1959-08-18,0.0344
" 1417",1959-08-19,0.0352
" 1418",1959-08-20,0.0354
" 1419",1959-08-21,0.0366
" 1420",1959-08-24,0.0378
" 1421",1959-08-25,0.0375
" 1422",1959-08-26,0.0377
" 1423",1959-08-27,0.0365
" 1424",1959-08-28,0.037
" 1425",1959-08-31,0.0388
" 1426",1959-09-01,0.0392
" 1427",1959-09-02,0.0401
" 1428",1959-09-03,0.0399
" 1429",1959-09-04,0.0393
" 1430",1959-09-08,0.04
" 1431",1959-09-09,0.0402
" 1432",1959-09-10,0.0402
" 1433",1959-09-11,0.0402
" 1434",1959-09-14,0.0415
" 1435",1959-09-15,0.0418
" 1436",1959-09-16,0.0417
" 1437",1959-09-17,0.0418
" 1438",1959-09-18,0.0398
" 1439",1959-09-21,0.0389
" 1440",1959-09-22,0.0394
" 1441",1959-09-23,0.0403
" 1442",1959-09-24,0.04
" 1443",1959-09-25,0.0403
" 1444",1959-09-28,0.042
" 1445",1959-09-29,0.0416
" 1446",1959-09-30,0.041
" 1447",1959-10-01,0.0408
" 1448",1959-10-02,0.0394
" 1449",1959-10-05,0.039
" 1450",1959-10-06,0.039
" 1451",1959-10-07,0.0406
" 1452",1959-10-08,0.0406
" 1453",1959-10-09,0.0417
" 1454",1959-10-13,0.0424
" 1455",1959-10-14,0.043
" 1456",1959-10-15,0.0425
" 1457",1959-10-16,0.0418
" 1458",1959-10-19,0.0406
" 1459",1959-10-20,0.04
" 1460",1959-10-21,0.0397
" 1461",1959-10-22,0.0399
" 1462",1959-10-23,0.0392
" 1463",1959-10-26,0.0399
" 1464",1959-10-27,0.0399
" 1465",1959-10-28,0.0402
" 1466",1959-10-29,0.0401
" 1467",1959-10-30,0.04
" 1468",1959-11-02,0.0414
" 1469",1959-11-04,0.0406
" 1470",1959-11-05,0.04
" 1471",1959-11-06,0.0393
" 1472",1959-11-09,0.0404
" 1473",1959-11-10,0.04
" 1474",1959-11-12,0.0405
" 1475",1959-11-13,0.0405
" 1476",1959-11-16,0.0426
" 1477",1959-11-17,0.0418
" 1478",1959-11-18,0.0424
" 1479",1959-11-19,0.0418
" 1480",1959-11-20,0.0413
" 1481",1959-11-23,0.0418
" 1482",1959-11-24,0.042
" 1483",1959-11-25,0.0428
" 1484",1959-11-27,0.0432
" 1485",1959-11-30,0.0444
" 1486",1959-12-01,0.0444
" 1487",1959-12-02,0.0456
" 1488",1959-12-03,0.0455
" 1489",1959-12-04,0.0453
" 1490",1959-12-07,0.0452
" 1491",1959-12-08,0.0448
" 1492",1959-12-09,0.0446
" 1493",1959-12-10,0.0447
" 1494",1959-12-11,0.0448
" 1495",1959-12-14,0.0445
" 1496",1959-12-15,0.0444
" 1497",1959-12-16,0.0448
" 1498",1959-12-17,0.0455
" 1499",1959-12-18,0.0455
" 1500",1959-12-21,0.0461
" 1501",1959-12-22,0.046
" 1502",1959-12-23,0.0463
" 1503",1959-12-24,0.0446
" 1504",1959-12-28,0.0444
" 1505",1959-12-29,0.0437
" 1506",1959-12-30,0.0437
" 1507",1959-12-31,0.044
" 1508",1960-01-04,0.0452
" 1509",1960-01-05,0.0455
" 1510",1960-01-06,0.0468
" 1511",1960-01-07,0.0463
" 1512",1960-01-08,0.0459
" 1513",1960-01-11,0.0454
" 1514",1960-01-12,0.0454
" 1515",1960-01-13,0.0456
" 1516",1960-01-14,0.0451
" 1517",1960-01-15,0.0449
" 1518",1960-01-18,0.0437
" 1519",1960-01-19,0.0431
" 1520",1960-01-20,0.043
" 1521",1960-01-21,0.0427
" 1522",1960-01-22,0.0412
" 1523",1960-01-25,0.0412
" 1524",1960-01-26,0.0404
" 1525",1960-01-27,0.0399
" 1526",1960-01-28,0.0392
" 1527",1960-01-29,0.0399
" 1528",1960-02-01,0.04
" 1529",1960-02-02,0.0396
" 1530",1960-02-03,0.04
" 1531",1960-02-04,0.0395
" 1532",1960-02-05,0.038
" 1533",1960-02-08,0.0355
" 1534",1960-02-09,0.0358
" 1535",1960-02-10,0.037
" 1536",1960-02-11,0.0385
" 1537",1960-02-15,0.0396
" 1538",1960-02-16,0.0404
" 1539",1960-02-17,0.0407
" 1540",1960-02-18,0.0404
" 1541",1960-02-19,0.0408
" 1542",1960-02-23,0.0406
" 1543",1960-02-24,0.0413
" 1544",1960-02-25,0.0417
" 1545",1960-02-26,0.0419
" 1546",1960-02-29,0.0419
" 1547",1960-03-01,0.0409
" 1548",1960-03-02,0.0398
" 1549",1960-03-03,0.037
" 1550",1960-03-04,0.0364
" 1551",1960-03-07,0.0354
" 1552",1960-03-08,0.0356
" 1553",1960-03-09,0.0364
" 1554",1960-03-10,0.0366
" 1555",1960-03-11,0.0359
" 1556",1960-03-14,0.0344
" 1557",1960-03-15,0.0346
" 1558",1960-03-16,0.0343
" 1559",1960-03-17,0.0344
" 1560",1960-03-18,0.033
" 1561",1960-03-21,0.0305
" 1562",1960-03-22,0.029
" 1563",1960-03-23,0.0277
" 1564",1960-03-24,0.0282
" 1565",1960-03-25,0.0268
" 1566",1960-03-28,0.0278
" 1567",1960-03-29,0.0283
" 1568",1960-03-30,0.0292
" 1569",1960-03-31,0.0302
" 1570",1960-04-01,0.0284
" 1571",1960-04-04,0.0272
" 1572",1960-04-05,0.028
" 1573",1960-04-06,0.0292
" 1574",1960-04-07,0.0305
" 1575",1960-04-08,0.033
" 1576",1960-04-11,0.0355
" 1577",1960-04-12,0.036
" 1578",1960-04-13,0.0357
" 1579",1960-04-14,0.0352
" 1580",1960-04-18,0.0328
" 1581",1960-04-19,0.0334
" 1582",1960-04-20,0.0334
" 1583",1960-04-21,0.0335
" 1584",1960-04-22,0.0337
" 1585",1960-04-25,0.0326
" 1586",1960-04-26,0.0325
" 1587",1960-04-27,0.0325
" 1588",1960-04-28,0.0316
" 1589",1960-04-29,0.0304
" 1590",1960-05-02,0.0303
" 1591",1960-05-03,0.0314
" 1592",1960-05-04,0.0312
" 1593",1960-05-05,0.0309
" 1594",1960-05-06,0.0304
" 1595",1960-05-09,0.0322
" 1596",1960-05-10,0.0325
" 1597",1960-05-11,0.0331
" 1598",1960-05-12,0.0336
" 1599",1960-05-13,0.0344
" 1600",1960-05-16,0.0362
" 1601",1960-05-17,0.0354
" 1602",1960-05-18,0.0367
" 1603",1960-05-19,0.0342
" 1604",1960-05-20,0.0325
" 1605",1960-05-23,0.0342
" 1606",1960-05-24,0.0336
" 1607",1960-05-25,0.0332
" 1608",1960-05-26,0.0326
" 1609",1960-05-27,0.0309
" 1610",1960-05-31,0.0312
" 1611",1960-06-01,0.0306
" 1612",1960-06-02,0.0292
" 1613",1960-06-03,0.0265
" 1614",1960-06-06,0.0262
" 1615",1960-06-07,0.0268
" 1616",1960-06-08,0.0275
" 1617",1960-06-09,0.0263
" 1618",1960-06-10,0.0238
" 1619",1960-06-13,0.0229
" 1620",1960-06-14,0.0229
" 1621",1960-06-15,0.0227
" 1622",1960-06-16,0.0232
" 1623",1960-06-17,0.0237
" 1624",1960-06-20,0.0255
" 1625",1960-06-21,0.0232
" 1626",1960-06-22,0.0236
" 1627",1960-06-23,0.0239
" 1628",1960-06-24,0.0235
" 1629",1960-06-27,0.0231
" 1630",1960-06-28,0.022
" 1631",1960-06-29,0.0214
" 1632",1960-06-30,0.0219
" 1633",1960-07-01,0.0205
" 1634",1960-07-05,0.021
" 1635",1960-07-06,0.0225
" 1636",1960-07-07,0.0234
" 1637",1960-07-08,0.0239
" 1638",1960-07-11,0.0249
" 1639",1960-07-12,0.0242
" 1640",1960-07-13,0.0246
" 1641",1960-07-14,0.0237
" 1642",1960-07-15,0.0231
" 1643",1960-07-18,0.0226
" 1644",1960-07-19,0.0228
" 1645",1960-07-20,0.0234
" 1646",1960-07-21,0.0234
" 1647",1960-07-22,0.0235
" 1648",1960-07-25,0.0231
" 1649",1960-07-26,0.0223
" 1650",1960-07-27,0.0223
" 1651",1960-07-28,0.0223
" 1652",1960-07-29,0.0219
" 1653",1960-08-01,0.021
" 1654",1960-08-02,0.0212
" 1655",1960-08-03,0.0217
" 1656",1960-08-04,0.0215
" 1657",1960-08-05,0.0213
" 1658",1960-08-08,0.0218
" 1659",1960-08-09,0.0216
" 1660",1960-08-10,0.0219
" 1661",1960-08-11,0.0224
" 1662",1960-08-12,0.0215
" 1663",1960-08-15,0.022
" 1664",1960-08-16,0.0222
" 1665",1960-08-17,0.0233
" 1666",1960-08-18,0.0238
" 1667",1960-08-19,0.024
" 1668",1960-08-22,0.0237
" 1669",1960-08-23,0.0235
" 1670",1960-08-24,0.0246
" 1671",1960-08-25,0.0249
" 1672",1960-08-26,0.0246
" 1673",1960-08-29,0.0248
" 1674",1960-08-30,0.0253
" 1675",1960-08-31,0.0257
" 1676",1960-09-01,0.0258
" 1677",1960-09-02,0.0249
" 1678",1960-09-06,0.0254
" 1679",1960-09-07,0.0254
" 1680",1960-09-08,0.0255
" 1681",1960-09-09,0.0259
" 1682",1960-09-12,0.0261
" 1683",1960-09-13,0.0263
" 1684",1960-09-14,0.0263
" 1685",1960-09-15,0.0253
" 1686",1960-09-16,0.0248
" 1687",1960-09-19,0.024
" 1688",1960-09-20,0.0239
" 1689",1960-09-21,0.0246
" 1690",1960-09-22,0.025
" 1691",1960-09-23,0.024
" 1692",1960-09-26,0.0234
" 1693",1960-09-27,0.024
" 1694",1960-09-28,0.0237
" 1695",1960-09-29,0.0233
" 1696",1960-09-30,0.023
" 1697",1960-10-03,0.0231
" 1698",1960-10-04,0.0227
" 1699",1960-10-05,0.0245
" 1700",1960-10-06,0.0247
" 1701",1960-10-07,0.0253
" 1702",1960-10-10,0.0261
" 1703",1960-10-11,0.0253
" 1704",1960-10-13,0.026
" 1705",1960-10-14,0.0244
" 1706",1960-10-17,0.0233
" 1707",1960-10-18,0.0225
" 1708",1960-10-19,0.023
" 1709",1960-10-20,0.0212
" 1710",1960-10-21,0.0215
" 1711",1960-10-24,0.0211
" 1712",1960-10-25,0.0212
" 1713",1960-10-26,0.0217
" 1714",1960-10-27,0.021
" 1715",1960-10-28,0.0207
" 1716",1960-10-31,0.0212
" 1717",1960-11-01,0.0225
" 1718",1960-11-02,0.022
